	searchindex	old	/*$wgDBPrefix*/protected_titles	tag_summary	pagelinks	imagelinks	querycache_info	recentchanges	validate	revision	globalnamespaces	page	user_groups	recentlinkchanges	config	valid_tag	querycachetwo	groups	categorylinks	hitcounter	user_properties	text	msg_resource	trackbacks	random	image	job	logging	log_search	change_tag	category	ipblocks	imageredirects	user_former_groups	protected_titles	blobs	interwiki	externallinks	user_rights	updatelog	msg_resource_links	page_restrictions	globalinterwiki	user_restrictions	oldimage	page_props	site_stats	redirect	querycache	langlinks	watchlist	globaltemplatelinks	l10n_cache	links	user_newtalk	transcache	math	concurrencycheck	objectcache	brokenlinks	external_user	module_deps	uploadstash	templatelinks	cur	iwlinks	filearchive	archive	group	user	linkscc	
external_user	4	0	0	0	4	4	0	4	0	4	0	4	0	0	0	4	4	0	4	0	0	0	0	4	0	4	4	5	4	4	4	4	0	0	4	0	4	0	0	4	0	0	0	0	4	0	0	4	4	4	4	0	4	0	1	1	0	0	0	0	-	0	0	4	0	4	4	4	0	4	0
module_deps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0	0
uploadstash	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	0	0	0	0	0	0	0	0
templatelinks	6	0	0	0	6	6	2	6	0	6	0	6	2	0	0	4	6	0	6	0	0	2	0	6	0	6	6	6	4	4	4	6	0	0	4	0	6	3	0	4	0	2	0	0	6	0	2	6	6	6	6	0	4	0	3	1	2	0	2	0	4	0	0	-	0	4	6	6	0	6	0
cur	0	4	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	-	0	0	0	0	4	0
iwlinks	4	0	0	0	4	4	0	4	0	4	0	4	0	0	0	4	4	0	4	0	0	0	0	4	0	4	4	4	4	4	4	4	0	0	4	0	4	0	0	4	0	0	0	0	4	0	0	4	4	4	4	0	4	0	1	0	0	0	0	0	4	0	0	4	0	-	4	4	0	4	0
filearchive	6	0	0	0	6	6	5	10	1	6	0	6	2	0	0	4	6	0	6	0	0	2	0	6	0	8	6	10	4	4	4	8	0	0	4	0	6	2	0	4	0	2	0	0	8	0	2	6	6	6	6	0	4	0	3	4	2	0	2	0	4	0	0	6	0	4	-	8	0	6	0
archive	6	0	0	0	6	6	2	10	1	13	2	10	2	0	0	4	6	0	6	0	0	4	0	6	0	6	6	10	4	4	4	8	0	0	4	0	6	2	0	4	0	2	2	0	6	0	2	6	8	6	8	2	4	0	5	1	2	0	2	0	4	0	0	6	0	4	8	-	0	8	0
group	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	0	0
user	6	5	0	0	6	6	2	7	0	7	2	8	2	0	0	4	6	0	6	0	0	3	0	6	0	10	6	7	4	4	4	9	0	0	4	1	6	2	2	4	0	2	2	0	6	0	2	7	7	6	8	2	4	0	5	1	2	0	2	0	4	0	0	6	4	4	6	8	0	-	0
linkscc	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-
